id,I�O,zau-pf-kpf,si-ida,si-n,si-psc,zuj-zuj-kod-orig,zuj-nzuj,zuj-nuts4,zuj-nazev-nuts4,su-isk,su-ise,su-kpp,si-nu,si-nco,su-esa2010t,su-esa2010,si-tcd,si-cd,si-co,si-at,od,do,edited_by,lchange
1749401,27856216,641,338193871,Třinec,73961,598810,Třinec,CZ0802,Frýdek-Místek,,,50 - 99 zaměstnanců,Lánská,Kanada,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,132,,,1568401209,0,,13/09/2019 21:00
1522220,28197682,112,338116516,Praha,15500,539694,Praha 13,CZ0100,Praha,,,25 - 49 zaměstnanců,Kuncova,Stodůlky,Nefinanční podniky soukromé národní,11002,1,1580,1,,1568379601,0,,13/09/2019 15:00
1524444,28228235,112,338142452,Praha,11000,500054,Praha 1,CZ0100,Praha,,,25 - 49 zaměstnanců,Rytířská,Staré Město,Nefinanční podniky soukromé národní,11002,1,406,10,,1568379611,0,,13/09/2019 15:00
1554369,28660790,112,337966978,Frýdek-Místek,73801,598003,Frýdek-Místek,CZ0802,Frýdek-Místek,,,25 - 49 zaměstnanců,Jana Čapka,Frýdek,Nefinanční podniky soukromé národní,11002,1,2555,,,1568379714,0,,13/09/2019 15:01
1749400,40527867,641,338159628,Plzeň,32600,545988,Plzeň 2-Slovany,CZ0323,Plzeň-město,,,50 - 99 zaměstnanců,Mikulášské náměstí,Východní Předměstí,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,509,15,,1568401209,0,,13/09/2019 21:00
1749399,43379486,641,338087408,Žďár nad Sázavou,59101,595209,Žďár nad Sázavou,CZ0635,Žďár nad Sázavou,,,25 - 49 zaměstnanců,U Klafárku,Žďár nad Sázavou 3,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,1685,3,,1568401209,0,,13/09/2019 21:00
1749398,43755054,331,338218953,Čelákovice,25088,538132,Čelákovice,CZ0209,Praha-východ,,,25 - 49 zaměstnanců,J. A. Komenského,,Místní vládní instituce,13130,1,414,7,,1568401209,0,,13/09/2019 21:00
1749397,44053916,641,338120247,Prostějov,79601,589250,Prostějov,CZ0713,Prostějov,,,50 - 99 zaměstnanců,Komenského,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,1592,17,,1568401209,0,,13/09/2019 21:00
1749396,44065663,641,338120251,Třebíč,67401,590266,Třebíč,CZ0634,Třebíč,,,25 - 49 zaměstnanců,Otmarova,Jejkov,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,30,22,,1568401209,0,,13/09/2019 21:00
1749395,44159960,331,338613994,Prostějov,79601,589250,Prostějov,CZ0713,Prostějov,,,100 - 199 zaměstnanců,Studentská,,Místní vládní instituce,13130,1,4,2,,1568401209,0,,13/09/2019 21:00
1749394,44555423,331,337900564,Ústí nad Labem,40001,567892,Ústí nad Labem-město,CZ0427,Ústí nad Labem,,,50 - 99 zaměstnanců,Jateční,Klíše,Místní vládní instituce,13130,1,243,22,,1568401209,0,,13/09/2019 21:00
1749393,44555512,331,338022621,Ústí nad Labem,40011,501298,Ústí nad Labem-Severní Terasa,CZ0427,Ústí nad Labem,,,100 - 199 zaměstnanců,Stavbařů,Severní Terasa,Místní vládní instituce,13130,1,2857,5,,1568401209,0,,13/09/2019 21:00
1749392,44846738,641,338787796,Praha,12000,500089,Praha 2,CZ0100,Praha,,,100 - 199 zaměstnanců,Korunní,Vinohrady,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,586,2,,1568401209,0,,13/09/2019 21:00
1614408,44991665,112,338120463,Brno,62800,551287,Brno-Líšeň,CZ0642,Brno-město,,,25 - 49 zaměstnanců,Rašelinová,Líšeň,Nefinanční podniky soukromé národní,11002,1,2433,11,,1568379915,0,,13/09/2019 15:05
1749391,46276327,331,338023309,Slavičín,76321,585751,Slavičín,CZ0724,Zlín,,,50 - 99 zaměstnanců,Školní,,Místní vládní instituce,13130,1,822,,,1568401209,0,,13/09/2019 21:00
1623433,46708812,112,337904033,Liberec,46001,556904,Liberec (nečleněné město),CZ0513,Liberec,,,25 - 49 zaměstnanců,Sokolovská,Liberec XIII-Nové Pavlovice,Nefinanční podniky soukromé národní,11002,1,328,17,,1568379947,0,,13/09/2019 15:05
1623996,46748016,331,338023553,Liberec,46001,556904,Liberec (nečleněné město),CZ0513,Liberec,,,50 - 99 zaměstnanců,Partyzánská,Liberec XI-Růžodol I,Místní vládní instituce,13130,1,530,3,,1568379951,0,,13/09/2019 15:05
1624001,46748067,331,339708847,Frýdlant,46401,564028,Frýdlant,CZ0513,Liberec,,,20 - 24 zaměstnanci,Mládeže,,Místní vládní instituce,13130,1,884,,,1568379951,0,,13/09/2019 15:05
1624002,46748075,331,338213574,Liberec,46007,556904,Liberec (nečleněné město),CZ0513,Liberec,,,50 - 99 zaměstnanců,Jeronýmova,Liberec VII-Horní Růžodol,Místní vládní instituce,13130,1,425,27,,1568379951,0,,13/09/2019 15:05
1749390,46773673,331,339522065,Litoměřice,41201,564567,Litoměřice,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,Svojsíkova,Předměstí,Místní vládní instituce,13130,1,1015,1a,,1568401209,0,,13/09/2019 21:00
1749389,46773720,331,338088660,Lovosice,41002,565229,Lovosice,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,Sady pionýrů,,Místní vládní instituce,13130,1,600,6,,1568401209,0,,13/09/2019 21:00
1749388,46773754,331,339708850,Roudnice nad Labem,41301,565555,Roudnice nad Labem,CZ0423,Litoměřice,,,25 - 49 zaměstnanců,Havlíčkova,,Místní vládní instituce,13130,1,175,,,1568401209,0,,13/09/2019 21:00
1749387,47019671,331,338056278,Rakovník,26901,541656,Rakovník,CZ020C,Rakovník,,,25 - 49 zaměstnanců,Žižkovo nám.,Rakovník I,Místní vládní instituce,13130,1,186,,,1568401209,0,,13/09/2019 21:00
1749386,47019697,331,339708908,Nové Strašecí,27101,542164,Nové Strašecí,CZ020C,Rakovník,,,20 - 24 zaměstnanci,Komenského náměstí,,Místní vládní instituce,13130,1,209,,,1568401209,0,,13/09/2019 21:00
1749385,47274603,331,338203541,Rumburk,40801,562777,Rumburk,CZ0421,Děčín,,,50 - 99 zaměstnanců,Komenského,Rumburk 1,Místní vládní instituce,13130,1,1130,10,,1568401209,0,,13/09/2019 21:00
1749384,47274620,331,339410394,Děčín,40502,562335,Děčín,CZ0421,Děčín,,,50 - 99 zaměstnanců,Komenského nám.,Děčín I-Děčín,Místní vládní instituce,13130,1,340,4,,1568401209,0,,13/09/2019 21:00
1749383,47274751,641,338792462,Varnsdorf,40747,562882,Varnsdorf,CZ0421,Děčín,,,25 - 49 zaměstnanců,Střelecká,,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,1800,,,1568401209,0,,13/09/2019 21:00
1749382,47558407,331,339709016,Beroun,26601,531057,Beroun,CZ0202,Beroun,,,25 - 49 zaměstnanců,Talichova,Beroun-Město,Místní vládní instituce,13130,1,824,,,1568401209,0,,13/09/2019 21:00
1749381,47558458,331,338181740,Hořovice,26801,531189,Hořovice,CZ0202,Beroun,,,25 - 49 zaměstnanců,Jiráskova,,Místní vládní instituce,13130,1,617,6,,1568401209,0,,13/09/2019 21:00
1749380,47723386,331,337906471,Cheb,35002,554481,Cheb,CZ0411,Cheb,,,50 - 99 zaměstnanců,Nerudova,,Místní vládní instituce,13130,1,2283,7,,1568401209,0,,13/09/2019 21:00
1749379,47723394,331,338089265,Mariánské Lázně,35301,554642,Mariánské Lázně,CZ0411,Cheb,,,25 - 49 zaměstnanců,Ruská,,Místní vládní instituce,13130,1,355,7,,1568401209,0,,13/09/2019 21:00
1748908,47723416,331,337906472,Aš,35201,554499,Aš,CZ0411,Cheb,,,20 - 24 zaměstnanci,Hlavní,,Místní vládní instituce,13130,1,2514,106,,1568401194,0,,13/09/2019 20:59
1749378,47792931,331,338024225,Klášterec nad Ohří,43151,563129,Klášterec nad Ohří,CZ0422,Chomutov,,,25 - 49 zaměstnanců,Chomutovská,,Místní vládní instituce,13130,1,459,,,1568401209,0,,13/09/2019 21:00
1749377,47813075,331,337906641,Opava,74601,555321,Opava (nečleněná část města),CZ0805,Opava,,,25 - 49 zaměstnanců,Zámecký okruh,Předměstí,Místní vládní instituce,13130,1,848,29,,1568401209,0,,13/09/2019 21:00
1749376,47813091,331,338056727,Hlučín,74801,507016,Hlučín,CZ0805,Opava,,,25 - 49 zaměstnanců,Dr. Ed. Beneše,,Místní vládní instituce,13130,1,586,7,,1568401209,0,,13/09/2019 21:00
1749375,47813113,331,338203674,Opava,74601,555321,Opava (nečleněná část města),CZ0805,Opava,,,50 - 99 zaměstnanců,Komenského,Město,Místní vládní instituce,13130,1,397,5,,1568401209,0,,13/09/2019 21:00
1749374,47918594,331,337906908,Konice,79852,589624,Konice,CZ0713,Prostějov,,,50 - 99 zaměstnanců,Tyršova,,Místní vládní instituce,13130,1,609,,,1568401209,0,,13/09/2019 21:00
1749373,47922206,331,338153921,Prostějov,79601,589250,Prostějov,CZ0713,Prostějov,,,50 - 99 zaměstnanců,Kollárova,,Místní vládní instituce,13130,1,2602,3,,1568401209,0,,13/09/2019 21:00
1749372,47935774,331,338446367,Holešov,76901,588458,Holešov,CZ0721,Kroměříž,,,50 - 99 zaměstnanců,Palackého,,Místní vládní instituce,13130,1,524,37,,1568401209,0,,13/09/2019 21:00
1636155,48109355,112,337907354,Praha,12000,500089,Praha 2,CZ0100,Praha,,,50 - 99 zaměstnanců,Sázavská,Vinohrady,Nefinanční podniky soukromé národní,11002,1,830,5,,1568379997,0,,13/09/2019 15:06
1637311,48160989,331,339709145,Pardubice,53003,574716,Pardubice I,CZ0532,Pardubice,,,50 - 99 zaměstnanců,Dašická,Bílé Předměstí,Místní vládní instituce,13130,1,1083,,,1568380001,0,,13/09/2019 15:06
1637312,48161012,331,338056979,Pardubice,53003,574716,Pardubice I,CZ0532,Pardubice,,,25 - 49 zaměstnanců,Dašická,Bílé Předměstí,Místní vládní instituce,13130,1,268,,,1568380001,0,,13/09/2019 15:06
1637316,48161063,331,338614886,Pardubice,53009,555126,Pardubice II,CZ0532,Pardubice,,,50 - 99 zaměstnanců,Mozartova,Polabiny,Místní vládní instituce,13130,1,449,,,1568380001,0,,13/09/2019 15:06
1637318,48161101,331,338203754,Holice,53401,574988,Holice,CZ0532,Pardubice,,,25 - 49 zaměstnanců,Na Mušce,,Místní vládní instituce,13130,1,1110,,,1568380001,0,,13/09/2019 15:06
1749371,48342912,331,337907987,Domažlice,34401,553425,Domažlice,CZ0321,Domažlice,,,50 - 99 zaměstnanců,Pivovarská,Týnské Předměstí,Místní vládní instituce,13130,1,323,,,1568401209,0,,13/09/2019 21:00
1749370,48380296,331,338057103,Rokycany,33701,559717,Rokycany,CZ0326,Rokycany,,,50 - 99 zaměstnanců,Mládežníků,Nové Město,Místní vládní instituce,13130,1,1115,,,1568401208,0,,13/09/2019 21:00
1749369,48455822,331,338172733,Klobouky u Brna,69172,584550,Klobouky u Brna,CZ0644,Břeclav,,,25 - 49 zaměstnanců,Vinařská,,Místní vládní instituce,13130,1,719,29,,1568401208,0,,13/09/2019 21:00
1749368,48513512,331,338057177,Brno,62100,551244,Brno-Řečkovice a Mokrá Hora,CZ0642,Brno-město,,,50 - 99 zaměstnanců,Terezy Novákové,Řečkovice,Místní vládní instituce,13130,1,936,2,,1568401208,0,,13/09/2019 21:00
1749367,48623679,331,338057281,Broumov,55001,573922,Broumov,CZ0523,Náchod,,,25 - 49 zaměstnanců,Hradební,,Místní vládní instituce,13130,1,218,,,1568401208,0,,13/09/2019 21:00
1749366,48623687,331,338089880,Náchod,54701,573868,Náchod,CZ0523,Náchod,,,50 - 99 zaměstnanců,Řezníčkova,,Místní vládní instituce,13130,1,451,,,1568401208,0,,13/09/2019 21:00
1748889,48623695,331,338122527,Jaroměř,55101,574121,Jaroměř,CZ0523,Náchod,,,25 - 49 zaměstnanců,Lužická,Pražské Předměstí,Místní vládní instituce,13130,1,423,,,1568401194,0,,13/09/2019 20:59
1749365,48665819,331,337908767,Kolín,28002,533165,Kolín,CZ0204,Kolín,,,50 - 99 zaměstnanců,Žižkova,Kolín III,Místní vládní instituce,13130,1,162,,,1568401208,0,,13/09/2019 21:00
1749364,48665967,331,337908769,Český Brod,28201,533271,Český Brod,CZ0204,Kolín,,,25 - 49 zaměstnanců,Vítězná,,Místní vládní instituce,13130,1,616,,,1568401208,0,,13/09/2019 21:00
1749363,48683868,331,338024847,Mladá Boleslav,29301,535419,Mladá Boleslav,CZ0207,Mladá Boleslav,,,50 - 99 zaměstnanců,Palackého,Mladá Boleslav II,Místní vládní instituce,13130,1,211,3,,1568401208,0,,13/09/2019 21:00
1749362,48683906,331,337908815,Mnichovo Hradiště,29501,536326,Mnichovo Hradiště,CZ0207,Mladá Boleslav,,,25 - 49 zaměstnanců,Studentská,,Místní vládní instituce,13130,1,895,,,1568401208,0,,13/09/2019 21:00
1749361,48895393,331,337929264,Velké Meziříčí,59401,597007,Velké Meziříčí,CZ0635,Žďár nad Sázavou,,,25 - 49 zaměstnanců,Sokolovská,,Místní vládní instituce,13130,1,235,27,,1568401208,0,,13/09/2019 21:00
1749360,48895407,331,338089997,Žďár nad Sázavou,59101,595209,Žďár nad Sázavou,CZ0635,Žďár nad Sázavou,,,50 - 99 zaměstnanců,Neumannova,Žďár nad Sázavou 4,Místní vládní instituce,13130,1,1693,2,,1568401208,0,,13/09/2019 21:00
1749359,48895466,331,337909115,Bystřice nad Pernštejnem,59301,595411,Bystřice nad Pernštejnem,CZ0635,Žďár nad Sázavou,,,25 - 49 zaměstnanců,Nádražní,,Místní vládní instituce,13130,1,760,,,1568401208,0,,13/09/2019 21:00
1749358,48895512,331,338160582,Nové Město na Moravě,59231,596230,Nové Město na Moravě,CZ0635,Žďár nad Sázavou,,,25 - 49 zaměstnanců,Leandra Čecha,,Místní vládní instituce,13130,1,152,,,1568401208,0,,13/09/2019 21:00
1644731,49060317,112,338796396,České Budějovice,37004,544256,České Budějovice,CZ0311,České Budějovice,,,25 - 49 zaměstnanců,Pražská tř.,České Budějovice 3,Nefinanční podniky soukromé národní,11002,1,2532,54a,,1568380029,0,,13/09/2019 15:07
1749357,49180932,331,338025074,Blovice,33601,557587,Blovice,CZ0324,Plzeň-jih,,,25 - 49 zaměstnanců,Družstevní,,Místní vládní instituce,13130,1,650,,,1568401208,0,,13/09/2019 21:00
1646769,49314645,331,337909935,Vysoké Mýto,56601,581186,Vysoké Mýto,CZ0534,Ústí nad Orlicí,,,25 - 49 zaměstnanců,nám. Vaňorného,Vysoké Mýto-Město,Místní vládní instituce,13130,1,163,,,1568380035,0,,13/09/2019 15:07
1646770,49314653,331,337909936,Lanškroun,56301,580511,Lanškroun,CZ0534,Ústí nad Orlicí,,,25 - 49 zaměstnanců,nám. J. M. Marků,Lanškroun-Vnitřní Město,Místní vládní instituce,13130,1,113,,,1568380035,0,,13/09/2019 15:07
1646772,49314670,331,337909937,Česká Třebová,56002,580031,Česká Třebová,CZ0534,Ústí nad Orlicí,,,25 - 49 zaměstnanců,Tyršovo náměstí,,Místní vládní instituce,13130,1,970,,,1568380035,0,,13/09/2019 15:07
1646780,49314891,331,337909938,Žamberk,56401,581259,Žamberk,CZ0534,Ústí nad Orlicí,,,25 - 49 zaměstnanců,Nádražní,,Místní vládní instituce,13130,1,48,,,1568380035,0,,13/09/2019 15:07
1749356,49366629,331,338151307,Praha,14900,547034,Praha 11,CZ0100,Praha,,,50 - 99 zaměstnanců,Konstantinova,Chodov,Místní vládní instituce,13130,1,1500,50,,1568401208,0,,13/09/2019 21:00
1749355,49371185,331,338057633,Praha,19300,538213,Praha 20,CZ0100,Praha,,,50 - 99 zaměstnanců,Chodovická,Horní Počernice,Místní vládní instituce,13130,1,2250,36,,1568401208,0,,13/09/2019 21:00
1748876,49438816,331,337910202,Znojmo,66902,593711,Znojmo,CZ0647,Znojmo,,,100 - 199 zaměstnanců,Pontassievská,,Místní vládní instituce,13130,1,350,3,,1568401193,0,,13/09/2019 20:59
1749354,49438867,331,337910203,Znojmo,66902,593711,Znojmo,CZ0647,Znojmo,,,50 - 99 zaměstnanců,náměstí Komenského,,Místní vládní instituce,13130,1,945,4,,1568401208,0,,13/09/2019 21:00
1749353,49438875,331,338090302,Moravský Krumlov,67201,594482,Moravský Krumlov,CZ0647,Znojmo,,,25 - 49 zaměstnanců,Smetanova,,Místní vládní instituce,13130,1,168,,,1568401208,0,,13/09/2019 21:00
1749352,49459171,331,338160681,Židlochovice,66701,584282,Židlochovice,CZ0643,Brno-venkov,,,25 - 49 zaměstnanců,Tyršova,,Místní vládní instituce,13130,1,400,,,1568401208,0,,13/09/2019 21:00
1749351,49459881,331,337910360,Tišnov,66601,584002,Tišnov,CZ0643,Brno-venkov,,,50 - 99 zaměstnanců,Na Hrádku,,Místní vládní instituce,13130,1,20,,,1568401208,0,,13/09/2019 21:00
1749350,49459899,331,337910361,Zastávka,66484,584207,Zastávka,CZ0643,Brno-venkov,,,25 - 49 zaměstnanců,U Školy,,Místní vládní instituce,13130,1,39,,,1568401208,0,,13/09/2019 21:00
1749349,49461249,331,339133818,Šlapanice,66451,583952,Šlapanice,CZ0643,Brno-venkov,,,50 - 99 zaměstnanců,Riegrova,,Místní vládní instituce,13130,1,40,17,,1568401208,0,,13/09/2019 21:00
1749348,49518917,331,337910446,Mělník,27601,534676,Mělník,CZ0206,Mělník,,,50 - 99 zaměstnanců,Pod Vrchem,,Místní vládní instituce,13130,1,3421,,,1568401208,0,,13/09/2019 21:00
1749347,49518925,331,338090354,Kralupy nad Vltavou,27801,534951,Kralupy nad Vltavou,CZ0206,Mělník,,,50 - 99 zaměstnanců,Dvořákovo nám.,,Místní vládní instituce,13130,1,800,9,,1568401208,0,,13/09/2019 21:00
1749346,49589687,331,338090403,Zábřeh,78901,541354,Zábřeh,CZ0715,Šumperk,,,25 - 49 zaměstnanců,náměstí Osvobození,,Místní vládní instituce,13130,1,257,20,,1568401208,0,,13/09/2019 21:00
1749345,49589792,331,338123047,Šumperk,78701,523704,Šumperk,CZ0715,Šumperk,,,50 - 99 zaměstnanců,Masarykovo nám.,,Místní vládní instituce,13130,1,1207,8,,1568401208,0,,13/09/2019 21:00
1749344,49625446,331,338057814,Praha,16200,500178,Praha 6,CZ0100,Praha,,,50 - 99 zaměstnanců,Nad alejí,Břevnov,Místní vládní instituce,13130,1,1952,5,,1568401208,0,,13/09/2019 21:00
1650366,49626931,141,338025341,Praha,19000,500216,Praha 9,CZ0100,Praha,,,25 - 49 zaměstnanců,Vysočanské náměstí,Vysočany,Neziskové instituce sloužící domácnostem soukromé národní,15002,1,500,,,1568380049,0,,13/09/2019 15:07
1749343,49753771,331,337911051,Ostrov,36301,555428,Ostrov,CZ0412,Karlovy Vary,,,50 - 99 zaměstnanců,Studentská,,Místní vládní instituce,13130,1,1205,,,1568401208,0,,13/09/2019 21:00
1748867,49753789,331,338090538,Karlovy Vary,36001,554961,Karlovy Vary,CZ0412,Karlovy Vary,,,50 - 99 zaměstnanců,Lidická,Drahovice,Místní vládní instituce,13130,1,455,40,,1568401193,0,,13/09/2019 20:59
1749342,49767194,331,337911062,Sokolov,35601,560286,Sokolov,CZ0413,Sokolov,,,50 - 99 zaměstnanců,Husitská,,Místní vládní instituce,13130,1,2053,,,1568401208,0,,13/09/2019 21:00
1748865,49767208,331,338798035,Chodov,35735,560383,Chodov,CZ0413,Sokolov,,,20 - 24 zaměstnanci,Komenského,,Místní vládní instituce,13130,1,273,,,1568401193,0,,13/09/2019 20:59
1749341,49778099,331,338123196,Plzeň,30100,546003,Plzeň 3,CZ0323,Plzeň-město,,,50 - 99 zaměstnanců,Petákova,Jižní Předměstí,Místní vládní instituce,13130,1,2055,2,,1568401208,0,,13/09/2019 21:00
1749340,49778102,331,338191756,Plzeň,31200,546208,Plzeň 4,CZ0323,Plzeň-město,,,50 - 99 zaměstnanců,Opavská,Doubravka,Místní vládní instituce,13130,1,823,21,,1568401207,0,,13/09/2019 21:00
1749339,49778137,331,338153999,Plzeň,31800,546003,Plzeň 3,CZ0323,Plzeň-město,,,50 - 99 zaměstnanců,Vejprnická,Skvrňany,Místní vládní instituce,13130,1,663,56,,1568401207,0,,13/09/2019 21:00
1749338,49778145,331,338025440,Plzeň,32600,545988,Plzeň 2-Slovany,CZ0323,Plzeň-město,,,50 - 99 zaměstnanců,Mikulášské náměstí,Východní Předměstí,Místní vládní instituce,13130,1,808,23,,1568401207,0,,13/09/2019 21:00
1749337,49872559,331,338798251,Most,43401,567027,Most,CZ0425,Most,,,100 - 199 zaměstnanců,Čsl. armády,,Místní vládní instituce,13130,1,1530,29,,1568401207,0,,13/09/2019 21:00
1749336,60045141,331,339412469,Jeseník,79001,536385,Jeseník,CZ0711,Jeseník,,,50 - 99 zaměstnanců,Komenského,,Místní vládní instituce,13130,1,281,3,,1568401207,0,,13/09/2019 21:00
1749335,60061812,331,338025614,Tábor,39001,552046,Tábor,CZ0317,Tábor,,,50 - 99 zaměstnanců,nám. F. Křižíka,,Místní vládní instituce,13130,1,860,25,,1568401207,0,,13/09/2019 21:00
1749334,60064765,331,338151341,Soběslav,39201,553131,Soběslav,CZ0317,Tábor,,,25 - 49 zaměstnanců,tř. Dr. Edvarda Beneše,Soběslav II,Místní vládní instituce,13130,1,449,20,,1568401207,0,,13/09/2019 21:00
1749333,60075775,331,338058076,České Budějovice,37001,544256,České Budějovice,CZ0311,České Budějovice,,,50 - 99 zaměstnanců,Česká,České Budějovice 1,Místní vládní instituce,13130,1,142,64,,1568401207,0,,13/09/2019 21:00
1749332,60076062,331,337911746,Týn nad Vltavou,37501,545201,Týn nad Vltavou,CZ0311,České Budějovice,,,25 - 49 zaměstnanců,Čihovice,Hněvkovice na levém břehu Vltavy,Místní vládní instituce,13130,1,13,,,1568401207,0,,13/09/2019 21:00
1749331,60076101,331,339093498,České Budějovice,37001,544256,České Budějovice,CZ0311,České Budějovice,,,50 - 99 zaměstnanců,Jírovcova,České Budějovice 3,Místní vládní instituce,13130,1,1788,8,,1568401207,0,,13/09/2019 21:00
